,Date,County,Population,Positive Tests,Cases Per 100k
16702,2020-07-24,Solano,444255.0,68.0,15.31
16703,2020-07-24,Sonoma,496668.0,88.0,17.72
16704,2020-07-24,Stanislaus,562303.0,232.0,41.26
16705,2020-07-24,Sutter,105747.0,27.0,25.53
16708,2020-07-24,Tulare,484423.0,231.0,47.69
16711,2020-07-24,Ventura,852747.0,220.0,25.8
16712,2020-07-24,Yolo,223612.0,22.0,9.84
16714,2020-07-23,Alameda,1685886.0,262.0,15.54
16717,2020-07-23,Butte,217769.0,18.0,8.27
16721,2020-07-23,Contra Costa,1160099.0,230.0,19.83
16723,2020-07-23,El Dorado,193098.0,12.0,6.21
16724,2020-07-23,Fresno,1032227.0,501.0,48.54
16726,2020-07-23,Humboldt,134098.0,3.0,2.24
16727,2020-07-23,Imperial,191649.0,113.0,58.96
16729,2020-07-23,Kern,927251.0,471.0,50.8
16730,2020-07-23,Kings,156444.0,77.0,49.22
16733,2020-07-23,Los Angeles,10257557.0,3706.0,36.13
16734,2020-07-23,Madera,160089.0,86.0,53.72
16735,2020-07-23,Marin,260800.0,87.0,33.36
16738,2020-07-23,Merced,287420.0,150.0,52.19
16741,2020-07-23,Monterey,448732.0,133.0,29.64
16742,2020-07-23,Napa,139652.0,19.0,13.61
16744,2020-07-23,Orange,3228519.0,587.0,18.18
16746,2020-07-23,Placer,400434.0,51.0,12.74
16748,2020-07-23,Riverside,2468145.0,715.0,28.97
16749,2020-07-23,Sacramento,1567975.0,313.0,19.96
16751,2020-07-23,San Bernardino,2217398.0,630.0,28.41
16752,2020-07-23,San Diego,3370418.0,269.0,7.98
16753,2020-07-23,San Francisco,892280.0,203.0,22.75
16754,2020-07-23,San Joaquin,782545.0,322.0,41.15
16755,2020-07-23,San Luis Obispo,278862.0,61.0,21.87
16756,2020-07-23,San Mateo,778001.0,114.0,14.65
16757,2020-07-23,Santa Barbara,456373.0,94.0,20.6
16758,2020-07-23,Santa Clara,1967585.0,299.0,15.2
16759,2020-07-23,Santa Cruz,273999.0,34.0,12.41
16760,2020-07-23,Shasta,177925.0,15.0,8.43
16763,2020-07-23,Solano,444255.0,73.0,16.43
16764,2020-07-23,Sonoma,496668.0,120.0,24.16
16765,2020-07-23,Stanislaus,562303.0,211.0,37.52
16766,2020-07-23,Sutter,105747.0,26.0,24.59
16769,2020-07-23,Tulare,484423.0,303.0,62.55
16772,2020-07-23,Ventura,852747.0,178.0,20.87
16773,2020-07-23,Yolo,223612.0,47.0,21.02
16775,2020-07-22,Alameda,1685886.0,261.0,15.48
16778,2020-07-22,Butte,217769.0,22.0,10.1
16782,2020-07-22,Contra Costa,1160099.0,253.0,21.81
16784,2020-07-22,El Dorado,193098.0,14.0,7.25
16785,2020-07-22,Fresno,1032227.0,516.0,49.99
16787,2020-07-22,Humboldt,134098.0,3.0,2.24
16788,2020-07-22,Imperial,191649.0,108.0,56.35
16790,2020-07-22,Kern,927251.0,520.0,56.08
16791,2020-07-22,Kings,156444.0,84.0,53.69
16794,2020-07-22,Los Angeles,10257557.0,4103.0,40.0
16795,2020-07-22,Madera,160089.0,91.0,56.84
16796,2020-07-22,Marin,260800.0,57.0,21.86
16799,2020-07-22,Merced,287420.0,207.0,72.02
16802,2020-07-22,Monterey,448732.0,180.0,40.11
16803,2020-07-22,Napa,139652.0,15.0,10.74
16805,2020-07-22,Orange,3228519.0,618.0,19.14
16807,2020-07-22,Placer,400434.0,60.0,14.98
16809,2020-07-22,Riverside,2468145.0,826.0,33.47
16810,2020-07-22,Sacramento,1567975.0,315.0,20.09
16812,2020-07-22,San Bernardino,2217398.0,907.0,40.9
16813,2020-07-22,San Diego,3370418.0,340.0,10.09
16814,2020-07-22,San Francisco,892280.0,172.0,19.28
16815,2020-07-22,San Joaquin,782545.0,388.0,49.58
16816,2020-07-22,San Luis Obispo,278862.0,79.0,28.33
16817,2020-07-22,San Mateo,778001.0,101.0,12.98
16818,2020-07-22,Santa Barbara,456373.0,88.0,19.28
16819,2020-07-22,Santa Clara,1967585.0,301.0,15.3
16820,2020-07-22,Santa Cruz,273999.0,32.0,11.68
16821,2020-07-22,Shasta,177925.0,13.0,7.31
16824,2020-07-22,Solano,444255.0,65.0,14.63
16825,2020-07-22,Sonoma,496668.0,63.0,12.68
16826,2020-07-22,Stanislaus,562303.0,286.0,50.86
16827,2020-07-22,Sutter,105747.0,20.0,18.91
16830,2020-07-22,Tulare,484423.0,232.0,47.89
16833,2020-07-22,Ventura,852747.0,174.0,20.4
16834,2020-07-22,Yolo,223612.0,87.0,38.91
16836,2020-07-21,Alameda,1685886.0,335.0,19.87
16839,2020-07-21,Butte,217769.0,22.0,10.1
16843,2020-07-21,Contra Costa,1160099.0,231.0,19.91
16845,2020-07-21,El Dorado,193098.0,23.0,11.91
16846,2020-07-21,Fresno,1032227.0,640.0,62.0
16848,2020-07-21,Humboldt,134098.0,0.0,0.0
16849,2020-07-21,Imperial,191649.0,102.0,53.22
16851,2020-07-21,Kern,927251.0,631.0,68.05
16852,2020-07-21,Kings,156444.0,57.0,36.43
16855,2020-07-21,Los Angeles,10257557.0,4457.0,43.45
16856,2020-07-21,Madera,160089.0,114.0,71.21
16857,2020-07-21,Marin,260800.0,124.0,47.55
16860,2020-07-21,Merced,287420.0,212.0,73.76
16863,2020-07-21,Monterey,448732.0,92.0,20.5
16864,2020-07-21,Napa,139652.0,37.0,26.49
16866,2020-07-21,Orange,3228519.0,719.0,22.27
16868,2020-07-21,Placer,400434.0,50.0,12.49
16870,2020-07-21,Riverside,2468145.0,1040.0,42.14
16871,2020-07-21,Sacramento,1567975.0,348.0,22.19
16873,2020-07-21,San Bernardino,2217398.0,1131.0,51.01
16874,2020-07-21,San Diego,3370418.0,517.0,15.34
16875,2020-07-21,San Francisco,892280.0,184.0,20.62
16876,2020-07-21,San Joaquin,782545.0,461.0,58.91
16877,2020-07-21,San Luis Obispo,278862.0,74.0,26.54
16878,2020-07-21,San Mateo,778001.0,144.0,18.51
16879,2020-07-21,Santa Barbara,456373.0,184.0,40.32
16880,2020-07-21,Santa Clara,1967585.0,344.0,17.48
16881,2020-07-21,Santa Cruz,273999.0,30.0,10.95
16882,2020-07-21,Shasta,177925.0,7.0,3.93
16885,2020-07-21,Solano,444255.0,104.0,23.41
16886,2020-07-21,Sonoma,496668.0,152.0,30.6
16887,2020-07-21,Stanislaus,562303.0,338.0,60.11
16888,2020-07-21,Sutter,105747.0,31.0,29.32
16891,2020-07-21,Tulare,484423.0,285.0,58.83
16894,2020-07-21,Ventura,852747.0,212.0,24.86
16895,2020-07-21,Yolo,223612.0,41.0,18.34
16897,2020-07-20,Alameda,1685886.0,322.0,19.1
16900,2020-07-20,Butte,217769.0,22.0,10.1
16904,2020-07-20,Contra Costa,1160099.0,328.0,28.27
16906,2020-07-20,El Dorado,193098.0,9.0,4.66
16907,2020-07-20,Fresno,1032227.0,678.0,65.68
16909,2020-07-20,Humboldt,134098.0,5.0,3.73
16910,2020-07-20,Imperial,191649.0,156.0,81.4
16912,2020-07-20,Kern,927251.0,699.0,75.38
16913,2020-07-20,Kings,156444.0,111.0,70.95
16916,2020-07-20,Los Angeles,10257557.0,4719.0,46.01
16917,2020-07-20,Madera,160089.0,82.0,51.22
16918,2020-07-20,Marin,260800.0,47.0,18.02
16921,2020-07-20,Merced,287420.0,231.0,80.37
16924,2020-07-20,Monterey,448732.0,133.0,29.64
16925,2020-07-20,Napa,139652.0,40.0,28.64
16927,2020-07-20,Orange,3228519.0,676.0,20.94
16929,2020-07-20,Placer,400434.0,57.0,14.23
16931,2020-07-20,Riverside,2468145.0,807.0,32.7
16932,2020-07-20,Sacramento,1567975.0,423.0,26.98
16934,2020-07-20,San Bernardino,2217398.0,1063.0,47.94
16935,2020-07-20,San Diego,3370418.0,400.0,11.87
16936,2020-07-20,San Francisco,892280.0,222.0,24.88
16937,2020-07-20,San Joaquin,782545.0,485.0,61.98
16938,2020-07-20,San Luis Obispo,278862.0,66.0,23.67
16939,2020-07-20,San Mateo,778001.0,166.0,21.34
16940,2020-07-20,Santa Barbara,456373.0,142.0,31.11
16941,2020-07-20,Santa Clara,1967585.0,237.0,12.05
16942,2020-07-20,Santa Cruz,273999.0,36.0,13.14
16943,2020-07-20,Shasta,177925.0,11.0,6.18
16946,2020-07-20,Solano,444255.0,147.0,33.09
16947,2020-07-20,Sonoma,496668.0,114.0,22.95
16948,2020-07-20,Stanislaus,562303.0,369.0,65.62
16949,2020-07-20,Sutter,105747.0,37.0,34.99
16952,2020-07-20,Tulare,484423.0,293.0,60.48
16955,2020-07-20,Ventura,852747.0,304.0,35.65
16956,2020-07-20,Yolo,223612.0,40.0,17.89
16958,2020-07-19,Alameda,1685886.0,117.0,6.94
16961,2020-07-19,Butte,217769.0,4.0,1.84
16965,2020-07-19,Contra Costa,1160099.0,98.0,8.45
16967,2020-07-19,El Dorado,193098.0,2.0,1.04
16968,2020-07-19,Fresno,1032227.0,222.0,21.51
16970,2020-07-19,Humboldt,134098.0,4.0,2.98
16971,2020-07-19,Imperial,191649.0,14.0,7.31
16973,2020-07-19,Kern,927251.0,319.0,34.4
16974,2020-07-19,Kings,156444.0,49.0,31.32
16977,2020-07-19,Los Angeles,10257557.0,1223.0,11.92
16978,2020-07-19,Madera,160089.0,32.0,19.99
16979,2020-07-19,Marin,260800.0,13.0,4.98
16982,2020-07-19,Merced,287420.0,117.0,40.71
16985,2020-07-19,Monterey,448732.0,53.0,11.81
16986,2020-07-19,Napa,139652.0,6.0,4.3
16988,2020-07-19,Orange,3228519.0,374.0,11.58
16990,2020-07-19,Placer,400434.0,36.0,8.99
16992,2020-07-19,Riverside,2468145.0,321.0,13.01
16993,2020-07-19,Sacramento,1567975.0,255.0,16.26
16995,2020-07-19,San Bernardino,2217398.0,480.0,21.65
16996,2020-07-19,San Diego,3370418.0,152.0,4.51
16997,2020-07-19,San Francisco,892280.0,105.0,11.77
16998,2020-07-19,San Joaquin,782545.0,252.0,32.2
16999,2020-07-19,San Luis Obispo,278862.0,21.0,7.53
17000,2020-07-19,San Mateo,778001.0,83.0,10.67
17001,2020-07-19,Santa Barbara,456373.0,41.0,8.98
17002,2020-07-19,Santa Clara,1967585.0,105.0,5.34
17003,2020-07-19,Santa Cruz,273999.0,10.0,3.65
17004,2020-07-19,Shasta,177925.0,5.0,2.81
17007,2020-07-19,Solano,444255.0,51.0,11.48
17008,2020-07-19,Sonoma,496668.0,32.0,6.44
17009,2020-07-19,Stanislaus,562303.0,210.0,37.35
17010,2020-07-19,Sutter,105747.0,9.0,8.51
17013,2020-07-19,Tulare,484423.0,77.0,15.9
17016,2020-07-19,Ventura,852747.0,74.0,8.68
17017,2020-07-19,Yolo,223612.0,19.0,8.5
17019,2020-07-18,Alameda,1685886.0,143.0,8.48
17022,2020-07-18,Butte,217769.0,4.0,1.84
17026,2020-07-18,Contra Costa,1160099.0,155.0,13.36
17028,2020-07-18,El Dorado,193098.0,6.0,3.11
17029,2020-07-18,Fresno,1032227.0,408.0,39.53
17031,2020-07-18,Humboldt,134098.0,0.0,0.0
17032,2020-07-18,Imperial,191649.0,14.0,7.31
17034,2020-07-18,Kern,927251.0,351.0,37.85
17035,2020-07-18,Kings,156444.0,37.0,23.65
17038,2020-07-18,Los Angeles,10257557.0,3033.0,29.57
17039,2020-07-18,Madera,160089.0,41.0,25.61
17040,2020-07-18,Marin,260800.0,60.0,23.01
17043,2020-07-18,Merced,287420.0,72.0,25.05
17046,2020-07-18,Monterey,448732.0,134.0,29.86
17047,2020-07-18,Napa,139652.0,16.0,11.46
17049,2020-07-18,Orange,3228519.0,513.0,15.89
17051,2020-07-18,Placer,400434.0,27.0,6.74
17053,2020-07-18,Riverside,2468145.0,674.0,27.31
17054,2020-07-18,Sacramento,1567975.0,267.0,17.03
17056,2020-07-18,San Bernardino,2217398.0,596.0,26.88
17057,2020-07-18,San Diego,3370418.0,282.0,8.37
17058,2020-07-18,San Francisco,892280.0,105.0,11.77
17059,2020-07-18,San Joaquin,782545.0,283.0,36.16
17060,2020-07-18,San Luis Obispo,278862.0,27.0,9.68
17061,2020-07-18,San Mateo,778001.0,110.0,14.14
17062,2020-07-18,Santa Barbara,456373.0,56.0,12.27
17063,2020-07-18,Santa Clara,1967585.0,193.0,9.81
17064,2020-07-18,Santa Cruz,273999.0,14.0,5.11
17065,2020-07-18,Shasta,177925.0,1.0,0.56
17068,2020-07-18,Solano,444255.0,50.0,11.25
17069,2020-07-18,Sonoma,496668.0,41.0,8.26
17070,2020-07-18,Stanislaus,562303.0,207.0,36.81
17071,2020-07-18,Sutter,105747.0,15.0,14.18
17074,2020-07-18,Tulare,484423.0,143.0,29.52
17077,2020-07-18,Ventura,852747.0,89.0,10.44
17078,2020-07-18,Yolo,223612.0,21.0,9.39
17080,2020-07-17,Alameda,1685886.0,275.0,16.31
17083,2020-07-17,Butte,217769.0,23.0,10.56
17087,2020-07-17,Contra Costa,1160099.0,269.0,23.19
17089,2020-07-17,El Dorado,193098.0,17.0,8.8
17090,2020-07-17,Fresno,1032227.0,592.0,57.35
17092,2020-07-17,Humboldt,134098.0,4.0,2.98
17093,2020-07-17,Imperial,191649.0,135.0,70.44
17095,2020-07-17,Kern,927251.0,661.0,71.29
17096,2020-07-17,Kings,156444.0,171.0,109.3
17099,2020-07-17,Los Angeles,10257557.0,4275.0,41.68
17100,2020-07-17,Madera,160089.0,84.0,52.47
17101,2020-07-17,Marin,260800.0,88.0,33.74
17104,2020-07-17,Merced,287420.0,200.0,69.58
17107,2020-07-17,Monterey,448732.0,115.0,25.63
17108,2020-07-17,Napa,139652.0,33.0,23.63
17110,2020-07-17,Orange,3228519.0,896.0,27.75
17112,2020-07-17,Placer,400434.0,62.0,15.48
17114,2020-07-17,Riverside,2468145.0,902.0,36.55
17115,2020-07-17,Sacramento,1567975.0,363.0,23.15
17117,2020-07-17,San Bernardino,2217398.0,1143.0,51.55
17118,2020-07-17,San Diego,3370418.0,468.0,13.89
17119,2020-07-17,San Francisco,892280.0,196.0,21.97
17120,2020-07-17,San Joaquin,782545.0,442.0,56.48
17121,2020-07-17,San Luis Obispo,278862.0,38.0,13.63
17122,2020-07-17,San Mateo,778001.0,154.0,19.79
17123,2020-07-17,Santa Barbara,456373.0,129.0,28.27
17124,2020-07-17,Santa Clara,1967585.0,366.0,18.6
17125,2020-07-17,Santa Cruz,273999.0,29.0,10.58
17126,2020-07-17,Shasta,177925.0,12.0,6.74
17129,2020-07-17,Solano,444255.0,92.0,20.71
17130,2020-07-17,Sonoma,496668.0,110.0,22.15
17131,2020-07-17,Stanislaus,562303.0,370.0,65.8
17132,2020-07-17,Sutter,105747.0,21.0,19.86
17135,2020-07-17,Tulare,484423.0,264.0,54.5
17138,2020-07-17,Ventura,852747.0,232.0,27.21
17139,2020-07-17,Yolo,223612.0,41.0,18.34
17141,2020-07-16,Alameda,1685886.0,287.0,17.02
17144,2020-07-16,Butte,217769.0,14.0,6.43
17148,2020-07-16,Contra Costa,1160099.0,299.0,25.77
17150,2020-07-16,El Dorado,193098.0,27.0,13.98
17151,2020-07-16,Fresno,1032227.0,554.0,53.67
17153,2020-07-16,Humboldt,134098.0,4.0,2.98
17154,2020-07-16,Imperial,191649.0,120.0,62.61
17156,2020-07-16,Kern,927251.0,747.0,80.56
17157,2020-07-16,Kings,156444.0,102.0,65.2
17160,2020-07-16,Los Angeles,10257557.0,4287.0,41.79
17161,2020-07-16,Madera,160089.0,84.0,52.47
17162,2020-07-16,Marin,260800.0,77.0,29.52
17165,2020-07-16,Merced,287420.0,203.0,70.63
17168,2020-07-16,Monterey,448732.0,128.0,28.52
17169,2020-07-16,Napa,139652.0,44.0,31.51
17171,2020-07-16,Orange,3228519.0,974.0,30.17
17173,2020-07-16,Placer,400434.0,61.0,15.23
17175,2020-07-16,Riverside,2468145.0,916.0,37.11
17176,2020-07-16,Sacramento,1567975.0,457.0,29.15
17178,2020-07-16,San Bernardino,2217398.0,1074.0,48.44
17179,2020-07-16,San Diego,3370418.0,490.0,14.54
17180,2020-07-16,San Francisco,892280.0,232.0,26.0
17181,2020-07-16,San Joaquin,782545.0,602.0,76.93
17182,2020-07-16,San Luis Obispo,278862.0,45.0,16.14
17183,2020-07-16,San Mateo,778001.0,176.0,22.62
17184,2020-07-16,Santa Barbara,456373.0,151.0,33.09
17185,2020-07-16,Santa Clara,1967585.0,386.0,19.62
17186,2020-07-16,Santa Cruz,273999.0,24.0,8.76
17187,2020-07-16,Shasta,177925.0,7.0,3.93
17190,2020-07-16,Solano,444255.0,115.0,25.89
17191,2020-07-16,Sonoma,496668.0,116.0,23.36
17192,2020-07-16,Stanislaus,562303.0,421.0,74.87
17193,2020-07-16,Sutter,105747.0,24.0,22.7
17196,2020-07-16,Tulare,484423.0,284.0,58.63
17199,2020-07-16,Ventura,852747.0,219.0,25.68
17200,2020-07-16,Yolo,223612.0,46.0,20.57
17202,2020-07-15,Alameda,1685886.0,399.0,23.67
17205,2020-07-15,Butte,217769.0,37.0,16.99
17209,2020-07-15,Contra Costa,1160099.0,307.0,26.46
17211,2020-07-15,El Dorado,193098.0,25.0,12.95
17212,2020-07-15,Fresno,1032227.0,530.0,51.35
17214,2020-07-15,Humboldt,134098.0,5.0,3.73
17215,2020-07-15,Imperial,191649.0,213.0,111.14
17217,2020-07-15,Kern,927251.0,831.0,89.62
17218,2020-07-15,Kings,156444.0,91.0,58.17
17221,2020-07-15,Los Angeles,10257557.0,4179.0,40.74
17222,2020-07-15,Madera,160089.0,88.0,54.97
17223,2020-07-15,Marin,260800.0,107.0,41.03
17226,2020-07-15,Merced,287420.0,215.0,74.8
17229,2020-07-15,Monterey,448732.0,176.0,39.22
17230,2020-07-15,Napa,139652.0,55.0,39.38
17232,2020-07-15,Orange,3228519.0,1015.0,31.44
17234,2020-07-15,Placer,400434.0,72.0,17.98
17236,2020-07-15,Riverside,2468145.0,721.0,29.21
17237,2020-07-15,Sacramento,1567975.0,430.0,27.42
17239,2020-07-15,San Bernardino,2217398.0,1085.0,48.93
17240,2020-07-15,San Diego,3370418.0,569.0,16.88
17241,2020-07-15,San Francisco,892280.0,254.0,28.47
17242,2020-07-15,San Joaquin,782545.0,560.0,71.56
17243,2020-07-15,San Luis Obispo,278862.0,45.0,16.14
17244,2020-07-15,San Mateo,778001.0,160.0,20.57
17245,2020-07-15,Santa Barbara,456373.0,142.0,31.11
17246,2020-07-15,Santa Clara,1967585.0,423.0,21.5
17247,2020-07-15,Santa Cruz,273999.0,27.0,9.85
17248,2020-07-15,Shasta,177925.0,15.0,8.43
17251,2020-07-15,Solano,444255.0,122.0,27.46
17252,2020-07-15,Sonoma,496668.0,103.0,20.74
17253,2020-07-15,Stanislaus,562303.0,466.0,82.87
17254,2020-07-15,Sutter,105747.0,21.0,19.86
17257,2020-07-15,Tulare,484423.0,273.0,56.36
17260,2020-07-15,Ventura,852747.0,198.0,23.22
17261,2020-07-15,Yolo,223612.0,42.0,18.78
17263,2020-07-14,Alameda,1685886.0,403.0,23.9
17266,2020-07-14,Butte,217769.0,41.0,18.83
17270,2020-07-14,Contra Costa,1160099.0,288.0,24.83
17272,2020-07-14,El Dorado,193098.0,29.0,15.02
17273,2020-07-14,Fresno,1032227.0,532.0,51.54
17275,2020-07-14,Humboldt,134098.0,1.0,0.75
17276,2020-07-14,Imperial,191649.0,191.0,99.66
17278,2020-07-14,Kern,927251.0,767.0,82.72
17279,2020-07-14,Kings,156444.0,66.0,42.19
17282,2020-07-14,Los Angeles,10257557.0,4452.0,43.4
17283,2020-07-14,Madera,160089.0,102.0,63.71
17284,2020-07-14,Marin,260800.0,142.0,54.45
17287,2020-07-14,Merced,287420.0,187.0,65.06
17290,2020-07-14,Monterey,448732.0,263.0,58.61
17291,2020-07-14,Napa,139652.0,26.0,18.62
17293,2020-07-14,Orange,3228519.0,952.0,29.49
17295,2020-07-14,Placer,400434.0,81.0,20.23
17297,2020-07-14,Riverside,2468145.0,1063.0,43.07
17298,2020-07-14,Sacramento,1567975.0,380.0,24.24
17300,2020-07-14,San Bernardino,2217398.0,1075.0,48.48
17301,2020-07-14,San Diego,3370418.0,581.0,17.24
17302,2020-07-14,San Francisco,892280.0,241.0,27.01
17303,2020-07-14,San Joaquin,782545.0,575.0,73.48
17304,2020-07-14,San Luis Obispo,278862.0,52.0,18.65
17305,2020-07-14,San Mateo,778001.0,203.0,26.09
17306,2020-07-14,Santa Barbara,456373.0,148.0,32.43
17307,2020-07-14,Santa Clara,1967585.0,403.0,20.48
17308,2020-07-14,Santa Cruz,273999.0,36.0,13.14
17309,2020-07-14,Shasta,177925.0,13.0,7.31
17312,2020-07-14,Solano,444255.0,114.0,25.66
17313,2020-07-14,Sonoma,496668.0,130.0,26.17
17314,2020-07-14,Stanislaus,562303.0,385.0,68.47
17315,2020-07-14,Sutter,105747.0,40.0,37.83
17318,2020-07-14,Tulare,484423.0,338.0,69.77
17321,2020-07-14,Ventura,852747.0,225.0,26.39
17322,2020-07-14,Yolo,223612.0,54.0,24.15
17324,2020-07-13,Alameda,1685886.0,349.0,20.7
17327,2020-07-13,Butte,217769.0,19.0,8.72
17331,2020-07-13,Contra Costa,1160099.0,309.0,26.64
17333,2020-07-13,El Dorado,193098.0,19.0,9.84
17334,2020-07-13,Fresno,1032227.0,449.0,43.5
17336,2020-07-13,Humboldt,134098.0,12.0,8.95
17337,2020-07-13,Imperial,191649.0,231.0,120.53
17339,2020-07-13,Kern,927251.0,843.0,90.91
17340,2020-07-13,Kings,156444.0,67.0,42.83
17343,2020-07-13,Los Angeles,10257557.0,4611.0,44.95
17344,2020-07-13,Madera,160089.0,65.0,40.6
17345,2020-07-13,Marin,260800.0,82.0,31.44
17348,2020-07-13,Merced,287420.0,182.0,63.32
17351,2020-07-13,Monterey,448732.0,133.0,29.64
17352,2020-07-13,Napa,139652.0,31.0,22.2
17354,2020-07-13,Orange,3228519.0,979.0,30.32
17356,2020-07-13,Placer,400434.0,74.0,18.48
17358,2020-07-13,Riverside,2468145.0,825.0,33.43
17359,2020-07-13,Sacramento,1567975.0,395.0,25.19
17361,2020-07-13,San Bernardino,2217398.0,1060.0,47.8
17362,2020-07-13,San Diego,3370418.0,544.0,16.14
17363,2020-07-13,San Francisco,892280.0,247.0,27.68
17364,2020-07-13,San Joaquin,782545.0,466.0,59.55
17365,2020-07-13,San Luis Obispo,278862.0,72.0,25.82
17366,2020-07-13,San Mateo,778001.0,149.0,19.15
17367,2020-07-13,Santa Barbara,456373.0,179.0,39.22
17368,2020-07-13,Santa Clara,1967585.0,251.0,12.76
17369,2020-07-13,Santa Cruz,273999.0,27.0,9.85
17370,2020-07-13,Shasta,177925.0,7.0,3.93
17373,2020-07-13,Solano,444255.0,145.0,32.64
17374,2020-07-13,Sonoma,496668.0,71.0,14.3
17375,2020-07-13,Stanislaus,562303.0,419.0,74.51
17376,2020-07-13,Sutter,105747.0,21.0,19.86
17379,2020-07-13,Tulare,484423.0,276.0,56.97
17382,2020-07-13,Ventura,852747.0,298.0,34.95
17383,2020-07-13,Yolo,223612.0,50.0,22.36
17385,2020-07-12,Alameda,1685886.0,93.0,5.52
17388,2020-07-12,Butte,217769.0,8.0,3.67
17392,2020-07-12,Contra Costa,1160099.0,111.0,9.57
17394,2020-07-12,El Dorado,193098.0,3.0,1.55
17395,2020-07-12,Fresno,1032227.0,225.0,21.8
17397,2020-07-12,Humboldt,134098.0,0.0,0.0
17398,2020-07-12,Imperial,191649.0,26.0,13.57
17400,2020-07-12,Kern,927251.0,374.0,40.33
17401,2020-07-12,Kings,156444.0,21.0,13.42
17404,2020-07-12,Los Angeles,10257557.0,1402.0,13.67
17405,2020-07-12,Madera,160089.0,30.0,18.74
17406,2020-07-12,Marin,260800.0,31.0,11.89
17409,2020-07-12,Merced,287420.0,43.0,14.96
17412,2020-07-12,Monterey,448732.0,61.0,13.59
17413,2020-07-12,Napa,139652.0,12.0,8.59
17415,2020-07-12,Orange,3228519.0,451.0,13.97
17417,2020-07-12,Placer,400434.0,36.0,8.99
17419,2020-07-12,Riverside,2468145.0,366.0,14.83
17420,2020-07-12,Sacramento,1567975.0,186.0,11.86
17422,2020-07-12,San Bernardino,2217398.0,359.0,16.19
17423,2020-07-12,San Diego,3370418.0,222.0,6.59
17424,2020-07-12,San Francisco,892280.0,106.0,11.88
17425,2020-07-12,San Joaquin,782545.0,217.0,27.73
17426,2020-07-12,San Luis Obispo,278862.0,31.0,11.12
17427,2020-07-12,San Mateo,778001.0,91.0,11.7
17428,2020-07-12,Santa Barbara,456373.0,53.0,11.61
17429,2020-07-12,Santa Clara,1967585.0,145.0,7.37
17430,2020-07-12,Santa Cruz,273999.0,20.0,7.3
17431,2020-07-12,Shasta,177925.0,2.0,1.12
17434,2020-07-12,Solano,444255.0,32.0,7.2
17435,2020-07-12,Sonoma,496668.0,13.0,2.62
17436,2020-07-12,Stanislaus,562303.0,150.0,26.68
17437,2020-07-12,Sutter,105747.0,15.0,14.18
17440,2020-07-12,Tulare,484423.0,77.0,15.9
17443,2020-07-12,Ventura,852747.0,98.0,11.49
17444,2020-07-12,Yolo,223612.0,28.0,12.52
17446,2020-07-11,Alameda,1685886.0,166.0,9.85
17449,2020-07-11,Butte,217769.0,9.0,4.13
17453,2020-07-11,Contra Costa,1160099.0,151.0,13.02
17455,2020-07-11,El Dorado,193098.0,13.0,6.73
17456,2020-07-11,Fresno,1032227.0,345.0,33.42
17458,2020-07-11,Humboldt,134098.0,0.0,0.0
17459,2020-07-11,Imperial,191649.0,46.0,24.0
17461,2020-07-11,Kern,927251.0,464.0,50.04
17462,2020-07-11,Kings,156444.0,49.0,31.32
17465,2020-07-11,Los Angeles,10257557.0,3183.0,31.03
17466,2020-07-11,Madera,160089.0,46.0,28.73
17467,2020-07-11,Marin,260800.0,71.0,27.22
17470,2020-07-11,Merced,287420.0,59.0,20.53
17473,2020-07-11,Monterey,448732.0,54.0,12.03
17474,2020-07-11,Napa,139652.0,12.0,8.59
17476,2020-07-11,Orange,3228519.0,672.0,20.81
17478,2020-07-11,Placer,400434.0,40.0,9.99
17480,2020-07-11,Riverside,2468145.0,526.0,21.31
17481,2020-07-11,Sacramento,1567975.0,282.0,17.98
17483,2020-07-11,San Bernardino,2217398.0,542.0,24.44
17484,2020-07-11,San Diego,3370418.0,373.0,11.07
17485,2020-07-11,San Francisco,892280.0,90.0,10.09
17486,2020-07-11,San Joaquin,782545.0,303.0,38.72
17487,2020-07-11,San Luis Obispo,278862.0,30.0,10.76
17488,2020-07-11,San Mateo,778001.0,98.0,12.6
17489,2020-07-11,Santa Barbara,456373.0,84.0,18.41
17490,2020-07-11,Santa Clara,1967585.0,219.0,11.13
17491,2020-07-11,Santa Cruz,273999.0,17.0,6.2
17492,2020-07-11,Shasta,177925.0,2.0,1.12
17495,2020-07-11,Solano,444255.0,26.0,5.85
17496,2020-07-11,Sonoma,496668.0,48.0,9.66
17497,2020-07-11,Stanislaus,562303.0,197.0,35.03
17498,2020-07-11,Sutter,105747.0,8.0,7.57
17501,2020-07-11,Tulare,484423.0,145.0,29.93
17504,2020-07-11,Ventura,852747.0,103.0,12.08
17505,2020-07-11,Yolo,223612.0,26.0,11.63
17507,2020-07-10,Alameda,1685886.0,370.0,21.95
17510,2020-07-10,Butte,217769.0,36.0,16.53
17514,2020-07-10,Contra Costa,1160099.0,288.0,24.83
17516,2020-07-10,El Dorado,193098.0,23.0,11.91
17517,2020-07-10,Fresno,1032227.0,564.0,54.64
17519,2020-07-10,Humboldt,134098.0,5.0,3.73
17520,2020-07-10,Imperial,191649.0,149.0,77.75
17522,2020-07-10,Kern,927251.0,664.0,71.61
